"","Accession_number","ED","edge.length","Species","Country","City","Host","Collection_date","lat","lon","sum_extracted_values","extracted_temp","extracted_precip","heterogeneity","Geo_location","num_occurrences","DR"
"2139","OQ721820.1",0.00174603225748388,0.00325198789548077,"Orthoflavivirus nilense","USA"," Kern, California","","2023-08-02T00:00:00Z",35.3145701,-118.753822,26,0.735081911087036,-29.6595306396485,41201,"USA:  Kern, California",20,572.727104962569
"2140","MH507904.1",0.00174603225748388,3.17598368526862e-05,"Orthoflavivirus nilense","USA"," Bakersfield,California","Culex quinquefasciatus","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,0.693261623382568,-17.0910949707031,71444,"USA:  Bakersfield,California",141,572.727104962569
"2141","OQ721479.1",0.00174864181145711,1.27194794746384e-05,"Orthoflavivirus nilense","USA"," Kern, California","Passer domesticus","2023-08-02T00:00:00Z",35.3145701,-118.753822,26,1.15289378166199,-29.6595306396485,41201,"USA:  Kern, California",20,571.872406028494
"2142","OQ721518.1",0.00288796996067581,4.17655382920525e-05,"Orthoflavivirus nilense","USA"," Woodbury, Iowa","Culex pipiens","2023-08-02T00:00:00Z",42.3775361,-96.0607187,12,1.15289378166199,72.1097106933594,45237,"USA:  Woodbury, Iowa",10,346.263989451604
"2143","OQ721545.1",0.00278697432518026,0.00323659893874063,"Orthoflavivirus nilense","USA"," Malheur, Oregon","","2023-08-02T00:00:00Z",43.1023481,-117.6916892,6,0.644814014434814,-61.810531616211,12253,"USA:  Malheur, Oregon",2,358.812060435942
"2144","JF957168.1",0.00278697432518026,3.95391565933502e-05,"Orthoflavivirus nilense","USA"," ID","","2013-05-13T00:00:00Z",43.6447642,-114.015407,86095,1.3142728805542,-39.5505562544843,32644.9785714286,"USA:  ID",8,358.812060435942
"2145","OQ721290.1",0.00293128196124281,0.00178201349563302,"Orthoflavivirus nilense","USA"," Benton, Oregon","","2023-08-02T00:00:00Z",44.494937,-123.4065679,52,1.3142728805542,-212.577311197917,44216,"USA:  Benton, Oregon",1,341.147666182212
"2146","MH166914.1",0.00290963219746666,3.4962511997324e-05,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Culicidae","2018-11-19T00:00:00Z",42.2647,-70.99427,20,1.3142728805542,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,343.68605106538
"2147","MH507994.1",0.00176755329831187,0.00138008377451694,"Orthoflavivirus nilense","USA"," Bakersfield,California","Culex quinquefasciatus","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,1.3142728805542,-17.0910949707031,71444,"USA:  Bakersfield,California",141,565.753802702903
"2148","MH507945.1",0.00176755329831187,0.00138008377451694,"Orthoflavivirus nilense","USA"," Greenacres,California","Culex quinquefasciatus","2019-01-20T00:00:00Z",35.3832927,-119.1098266,37,1.3142728805542,-6.3083267211914,59630,"USA:  Greenacres,California",6,565.753802702903
"2149","JF957167.1",0.0028282509581379,0.00141504628651426,"Orthoflavivirus nilense","USA"," ND","","2013-05-13T00:00:00Z",47.6201461,-100.540737,49726,1.3142728805542,30.5914156040469,38482.1881188119,"USA:  ND",2,353.575412790947
"2150","OQ721526.1",0.00282264630129894,3.30997012810939e-05,"Orthoflavivirus nilense","USA"," Franklin, Washington","","2023-08-02T00:00:00Z",46.5654696,-118.8935483,435,1.3142728805542,-50.8831685384115,51046,"USA:  Franklin, Washington",1,354.2774734262
"2151","MH507912.1",0.00282264630129894,0.00288674468251761,"Orthoflavivirus nilense","USA"," Bakersfield,California","Culex quinquefasciatus","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,1.20918798446655,-17.0910949707031,71444,"USA:  Bakersfield,California",141,354.2774734262
"2152","OQ721460.1",0.00213250422565263,0.000277215398348575,"Orthoflavivirus nilense","USA"," Pierce, Washington","Culex pipiens","2023-08-02T00:00:00Z",47.0022547,-122.2117983,27,1.20918798446655,-148.909016927084,39649,"USA:  Pierce, Washington",4,468.932247810181
"2153","OQ721803.1",0.00213250422565263,0.000277215398348575,"Orthoflavivirus nilense","USA"," Kittitas, Washington","Corvidae","2023-08-02T00:00:00Z",47.1057471,-120.5849305,181,1.20918798446655,-89.9345092773437,32384.25,"USA:  Kittitas, Washington",1,468.932247810181
"2154","OQ721546.1",0.00212757681520255,0.000176277122274263,"Orthoflavivirus nilense","USA"," Morrow, Oregon","","2023-08-02T00:00:00Z",45.360901,-119.6052459,55,0.594714164733887,-76.5794372558594,24070,"USA:  Morrow, Oregon",2,470.018282232878
"2155","OQ721344.1",0.00212757681520255,0.00298768295859193,"Orthoflavivirus nilense","USA"," Spokane, Washington","Culex pipiens","2023-08-02T00:00:00Z",47.6571934,-117.42351,73,0.572213172912597,-99.9176025390622,34901,"USA:  Spokane, Washington",5,470.018282232878
"2156","OQ721750.1",0.00168199316410747,0.00298768295859193,"Orthoflavivirus nilense","USA"," Spokane, Washington","Culex pipiens","2023-08-02T00:00:00Z",47.6571934,-117.42351,73,0.538605213165283,-99.9176025390622,34901,"USA:  Spokane, Washington",5,594.53273731385
"2157","OQ721485.1",0.0016786377578685,8.64237335675973e-05,"Orthoflavivirus nilense","USA"," Pierce, Washington","Culex pipiens","2023-08-02T00:00:00Z",47.0022547,-122.2117983,27,0.414752960205078,-148.909016927084,39649,"USA:  Pierce, Washington",4,595.721140736033
"2158","OQ721199.1",0.0016786377578685,6.16308481278457e-05,"Orthoflavivirus nilense","USA"," Grant, Washington","","2023-08-02T00:00:00Z",47.119015,-119.4904332,39,0.414752960205078,-53.5505981445312,80279,"USA:  Grant, Washington",6,595.721140736033
"2159","OQ721680.1",0.00194103746297655,0.00313030989533724,"Orthoflavivirus nilense","USA"," Spokane, Washington","","2023-08-02T00:00:00Z",47.6571934,-117.42351,73,0.563261985778808,-99.9176025390622,34901,"USA:  Spokane, Washington",5,515.188407784009
"2160","OQ721612.1",0.00194103746297655,0.00313030989533724,"Orthoflavivirus nilense","USA"," Umatilla, Oregon","","2023-08-02T00:00:00Z",45.6416995,-118.7671122,84,0.552895863850912,-69.577133178711,40092.5,"USA:  Umatilla, Oregon",2,515.188407784009
"2161","MH507858.1",0.00164795179783838,0.000111630985570287,"Orthoflavivirus nilense","USA"," Bakersfield,California","Aphelocoma californica","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,1.37634038925171,-17.0910949707031,71444,"USA:  Bakersfield,California",141,606.813865133495
"2162","MH507990.1",0.00164795179783838,0.0030803097578948,"Orthoflavivirus nilense","USA"," Bakersfield,California","Culex quinquefasciatus","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,1.37634038925171,-17.0910949707031,71444,"USA:  Bakersfield,California",141,606.813865133495
"2163","MH508009.1",0.0016780493315086,0.00039609117455702,"Orthoflavivirus nilense","USA"," Arvin,California","Culex tarsalis","2019-01-20T00:00:00Z",35.209129,-118.828431,43,1.37634038925171,-21.5194396972656,42960.75,"USA:  Arvin,California",13,595.930036872623
"2164","MH507884.1",0.00184296313888704,0.00268421858333778,"Orthoflavivirus nilense","USA"," Bakersfield,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,1.37634038925171,-17.0910949707031,71444,"USA:  Bakersfield,California",141,542.604449812218
"2165","OQ721752.1",0.00317310473086735,0.00268421858333778,"Orthoflavivirus nilense","USA"," Malheur, Oregon","","2023-08-02T00:00:00Z",43.1023481,-117.6916892,6,1.37634038925171,-61.810531616211,12253,"USA:  Malheur, Oregon",2,315.148753292696
"2166","JF920751.1",0.00358998553660529,1.29937428149174e-05,"Orthoflavivirus nilense","USA"," Connecticut","Culex restuans","2011-05-17T00:00:00Z",41.6500201,-72.7342163,8568,0.612487077713012,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,278.55265426657
"2167","KX547173.1",0.00358998553660529,0.000447029768225632,"Orthoflavivirus nilense","USA"," Orleans Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.2244513,-78.2272835,78,0.612487077713012,3.70062255859375,43634,"USA:  Orleans Co., NY",5,278.55265426657
"2168","OQ721279.1",0.00263473635473534,0.00011935399604871,"Orthoflavivirus nilense","USA"," Pierce, Washington","Culex tarsalis","2023-08-02T00:00:00Z",47.0022547,-122.2117983,27,0.612487077713012,-148.909016927084,39649,"USA:  Pierce, Washington",4,379.544616751777
"2169","OQ721837.1",0.00263473635473534,0.00271170644941806,"Orthoflavivirus nilense","USA"," Pierce, Washington","Culex pipiens","2023-08-02T00:00:00Z",47.0022547,-122.2117983,27,1.15234959125519,-148.909016927084,39649,"USA:  Pierce, Washington",4,379.544616751777
"2170","OQ721318.1",0.00292957559212952,8.59405864094076e-05,"Orthoflavivirus nilense","USA"," San Diego, California","Corvus brachyrhynchos","2023-08-02T00:00:00Z",32.7174202,-117.1627728,44,1.15234959125519,17.9892501831055,34426.25,"USA:  San Diego, California",61,341.346372043295
"2171","MH507616.1",0.00292957559212952,0.00168519388632559,"Orthoflavivirus nilense","USA"," San_Diego,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",32.7174202,-117.1627728,44,1.15234959125519,17.9892501831055,34426.25,"USA:  San_Diego,California",59,341.346372043295
"2172","JF957174.1",0.00501893223355947,0.000940571976683064,"Orthoflavivirus nilense","USA"," NV","","2013-05-13T00:00:00Z",39.5158825,-116.853722,30636,1.15234959125519,-29.4675007232613,12118.3854961832,"USA:  NV",5,199.245567276925
"2173","MH508021.1",0.00492783932829276,0.000940571976683064,"Orthoflavivirus nilense","USA"," Bakersfield,California","Culex tarsalis","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,1.15234959125519,-17.0910949707031,71444,"USA:  Bakersfield,California",141,202.928694176084
"2174","MG004537.1",0.00285256737511604,0.000112520065365086,"Orthoflavivirus nilense","USA"," AZ","Culex quinquefasciatus","2017-11-18T00:00:00Z",34.395342,-111.763275,33223,0.220383644104004,15.21252333849,14295.5609756097,"USA:  AZ",21,350.561395577667
"2175","MH507657.1",0.00285256737511604,0.00230648455823654,"Orthoflavivirus nilense","USA"," San_Diego,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",32.7174202,-117.1627728,44,0.220383644104004,17.9892501831055,34426.25,"USA:  San_Diego,California",59,350.561395577667
"2176","OQ721655.1",0.00286600155146969,0.000206761239407035,"Orthoflavivirus nilense","USA"," San Diego, California","Corvus brachyrhynchos","2023-08-02T00:00:00Z",32.7174202,-117.1627728,44,0.220383644104004,17.9892501831055,34426.25,"USA:  San Diego, California",61,348.918164223323
"2177","OQ721442.1",0.00462727311047822,0.000206761239407035,"Orthoflavivirus nilense","USA"," Yolo, California","","2023-08-02T00:00:00Z",38.7184542,-121.9059001,178,0.998133659362794,53.2645874023438,48942.25,"USA:  Yolo, California",40,216.110001749313
"2178","MH507947.1",0.00177749903986658,0.00251324579764357,"Orthoflavivirus nilense","USA"," Bakersfield,California","Culex tarsalis","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,0.998133659362794,-17.0910949707031,71444,"USA:  Bakersfield,California",141,562.588208247391
"2179","MH507715.1",0.00171121157300179,0.000108835130182179,"Orthoflavivirus nilense","USA"," Bakersfield,California","Haemorhous mexicanus","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,1.2571013768514,-17.0910949707031,71444,"USA:  Bakersfield,California",141,584.381274517568
"2180","MH507859.1",0.00171121157300179,0.000114092808741317,"Orthoflavivirus nilense","USA"," Bakersfield,California","Passeridae","2019-01-20T00:00:00Z",35.3738712,-119.0194639,49,1.2571013768514,-17.0910949707031,71444,"USA:  Bakersfield,California",141,584.381274517568
"2181","MH507862.1",0.00175761259567927,0.00145343542803795,"Orthoflavivirus nilense","USA"," Shafter,California","Parulidae","2019-01-20T00:00:00Z",35.4894832,-119.2207949,11,1.2571013768514,3.37422180175781,64119,"USA:  Shafter,California",7,568.953592195625
"2182","MH507977.1",0.00347188155434667,0.00115469707850533,"Orthoflavivirus nilense","USA"," San_Diego,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",32.7174202,-117.1627728,44,1.10089492797851,17.9892501831055,34426.25,"USA:  San_Diego,California",59,288.02825912884
"2183","MH507979.1",0.00347188155434667,0.00115469707850533,"Orthoflavivirus nilense","USA"," San_Diego,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",32.7174202,-117.1627728,44,0.658085505167643,17.9892501831055,34426.25,"USA:  San_Diego,California",59,288.02825912884
"2184","MH507617.1",0.00352946012107688,0.000267637881635869,"Orthoflavivirus nilense","USA"," Chula_Vista,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",32.6400541,-117.0841955,15,1.42425998051961,19.4139480590821,34426.25,"USA:  Chula_Vista,California",4,283.329451444514
"2185","HM488168.1",0.00592890501167972,4.87454255120069e-05,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,0.68314790725708,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,168.665208504781
"2186","OQ721652.1",0.00610687479911257,0.00010025939447856,"Orthoflavivirus nilense","USA"," Polk, Iowa","Culex restuans","2023-08-02T00:00:00Z",41.6765808,-93.5921448,75,0.890834331512451,91.376708984375,44601,"USA:  Polk, Iowa",46,163.749877457012
"2187","OK573270.1",0.00673743445014158,0.00219148980491684,"Orthoflavivirus nilense","USA"," MD","Homo sapiens","2022-07-30T00:00:00Z",39.5162401,-76.9382069,46503,0.890834331512451,76.0847852528941,34072.4898785425,"USA:  MD",22,148.424449603214
"2188","MH507746.1",0.00419520738758555,0.00219148980491684,"Orthoflavivirus nilense","USA"," Fontana,California","Aphelocoma californica","2019-01-20T00:00:00Z",34.0922947,-117.4343301,45,0.890834331512451,38.270980834961,40265,"USA:  Fontana,California",1,238.367238520603
"2189","KX547607.1",0.00240062138355826,0.000183784236423833,"Orthoflavivirus nilense","USA"," Erie Co., NY","Culex","2016-08-02T00:00:00Z",42.7164263,-78.7620327,113,0.890834331512451,16.881103515625,40860.75,"USA:  Erie Co., NY",34,416.558815500417
"2190","KX547562.1",0.00240062138355826,0.00210796496297157,"Orthoflavivirus nilense","USA"," Erie Co., NY","Culex","2016-08-02T00:00:00Z",42.7164263,-78.7620327,113,0.890834331512451,16.881103515625,40860.75,"USA:  Erie Co., NY",34,416.558815500417
"2191","KX547547.1",0.00285397252279495,0.000164180023547585,"Orthoflavivirus nilense","USA"," Oswego Co., NY","Culiseta","2016-08-02T00:00:00Z",43.4112973,-76.1279841,23,0.890834331512451,51.636474609375,33125,"USA:  Oswego Co., NY",18,350.388797373803
"2192","OQ721405.1",0.00285397252279495,0.00194378493942399,"Orthoflavivirus nilense","USA"," Hillsborough, New Hampshire","Culex pipiens","2023-08-02T00:00:00Z",42.9373379,-71.751376,6,0.890834331512451,-0.038055419921875,32513.5,"USA:  Hillsborough, New Hampshire",16,350.388797373803
"2193","OQ721249.1",0.00325919394299303,0.000154095438580066,"Orthoflavivirus nilense","USA"," Hennepin, Minnesota","","2023-08-02T00:00:00Z",45.0257232,-93.4865052,120,0.890834331512451,28.8611246744792,46159.5,"USA:  Hennepin, Minnesota",12,306.824330644671
"2194","KX547464.1",0.00232939780210279,4.98799945053054e-05,"Orthoflavivirus nilense","USA"," Weschester Co., NY","Culex","2016-08-02T00:00:00Z",40.720709,-73.981308,14,0.890834331512451,67.63720703125,43671,"USA:  Weschester Co., NY",1,429.295502510254
"2195","KX547495.1",0.00232939780210279,0.00173980950633861,"Orthoflavivirus nilense","USA"," Westchester Co., NY","Culex","2016-08-02T00:00:00Z",41.1763139,-73.7907554,27,0.890834331512451,26.6135660807292,35887,"USA:  Westchester Co., NY",28,429.295502510254
"2196","KX547417.1",0.00379715248956141,0.00173980950633861,"Orthoflavivirus nilense","USA"," Rockland Co., NY","Culex","2016-08-02T00:00:00Z",41.1519319,-74.0357266,44,0.890834331512451,21.4877319335938,36103,"USA:  Rockland Co., NY",31,263.355238629225
"2197","KX547242.1",0.00429823431353395,0.00178968950084392,"Orthoflavivirus nilense","USA"," Westchester Co., NY","Culex","2016-08-02T00:00:00Z",41.1763139,-73.7907554,27,0.890834331512451,26.6135660807292,35887,"USA:  Westchester Co., NY",28,232.653672893373
"2198","KX547443.1",0.00274792526839989,0.000539817439380334,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Aedes sp.","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,0.890834331512451,66.66015625,43678,"USA:  Nassau Co., NY",38,363.910915445782
"2199","KX547457.1",0.00274792526839989,0.00180067718552708,"Orthoflavivirus nilense","USA"," Nassau Co., NY","Culex","2016-08-02T00:00:00Z",40.7352994,-73.5615778,10,0.890834331512451,66.66015625,43678,"USA:  Nassau Co., NY",38,363.910915445782
"2200","KC333385.1",0.00422160669328583,0.00180067718552708,"Orthoflavivirus nilense","USA"," Harris Co., Texas","Cyanocitta cristata","2013-09-25T00:00:00Z",29.7044011,-96.5419157,212,0.890834331512451,165.813934326172,28280,"USA:  Harris Co., Texas",6,236.876637890126
"2201","MF175849.1",0.00383349060662129,0.000375476013348454,"Orthoflavivirus nilense","USA"," El Paso Co. TX","Culex quinquefasciatus","2018-12-31T00:00:00Z",31.8072184,-106.2230394,26848,0.890834331512451,28.0484658503878,10360.7142857143,"USA:  El Paso Co. TX",6,260.858862748425
"2202","OQ721513.1",0.00383349060662129,0.00189826043221016,"Orthoflavivirus nilense","USA"," Larimer, Colorado","Culex tarsalis","2023-08-02T00:00:00Z",40.6810174,-105.4726907,138,0.890834331512451,-48.0673828125,18857,"USA:  Larimer, Colorado",94,260.858862748425
"2203","OQ721507.1",0.00458845475275103,0.000448488869725985,"Orthoflavivirus nilense","USA"," Woodbury, Iowa","Culex pipiens","2023-08-02T00:00:00Z",42.3775361,-96.0607187,12,0.649914900461833,72.1097106933594,45237,"USA:  Woodbury, Iowa",10,217.938293801513
"2204","MH507970.1",0.00458845475275103,0.000448488869725985,"Orthoflavivirus nilense","USA"," San_Diego,California","Corvus brachyrhynchos","2019-01-20T00:00:00Z",32.7174202,-117.1627728,44,0.524925708770752,17.9892501831055,34426.25,"USA:  San_Diego,California",59,217.938293801513
